title,stars,text,sentiment,taste,service,ambience,price,packaging,categories,sentiment_accuracy
Kopi Nako Bandung,5,good for breakfast and coffee in the morning its branch from jakarta,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,kopi enak menu pisang juga enak banyak spot yg fotogenik area indoornya ada beberapa spot tapi spot yg di depan agak sempit ya cuma ada beberapa table saja,negative,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,agak overprice dg kualitas rasa makanan yg biasa saja ada yg terlalu salty agak keras terlalu oily nasi mangkok ayam mercon enggak pedes untuk minum good lah,negative,1,0,0,1,0,"taste, price",correct
Kopi Nako Bandung,4,singkong keju enak kopi ok,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,tempat nyaman kopi dan cemilannya juga enak,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,2,biaya parkir motor mahal 3rb,negative,0,0,1,1,0,"price, facility",correct
Kopi Nako Bandung,3,lumayan tapi dekat makam pahlawan,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tmpatnya sudah enak bnyak pilih buat kita mau duduk rame ber2 ato sndiri harga juga msih jangkau kok gaes minumanya enak,positive,1,0,0,1,0,"taste, price",correct
Kopi Nako Bandung,4,a good place for a morning coffee or a rainy evening i ve been try both the place is cozy try indoor on rainy evening its such a comfortable place,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,its good working place and for hangout,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,nice place,positive,0,0,0,0,0,ambience,correct
Kopi Nako Bandung,5,sangat baik dlm layan org,positive,0,1,0,0,0,service,correct
Kopi Nako Bandung,5,tempat luas nasi merem melek enak kopi sayang enak mungkin lebih seru kalau ada non smoking room juga hehe,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,enak banget buat nongs tempat,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,lokasi strategis makanan kurang variasi terlalu rame jadi lihat sempit banyak area outdoor jadi agak gak nyaman waktu hujan,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,kesitu pas lagi ujan rempong euy basah tempat klo lagi tidak musim ujan enakeun sih,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,enak makan tempat juga tapi mbak mbak jutek kurang ramah,negative,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,5,tempat keren lokasi gampang di cari,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tempat asik banget buat nongkrong banyak spot nya outdoor jadi kalau hujan bakal repot walau ada spot indoor nya tadi gak banyak yang outdoor nya layan nya ramah tempat parkir hya juga luas makanan enak turut saya dan kopi juga seger lokasi benar nilai plus nya karena tengah kota dan dekat ke area kampus dan kantor,positive,1,1,1,0,0,"taste, service, ambience, facility",correct
Kopi Nako Bandung,5,layan nya cepat,positive,0,1,0,0,0,service,correct
Kopi Nako Bandung,5,kopi nako selalu punya konsep yang tarik di tiap kedai cocok banget nih buat nongkrong bareng pasang sahabat bahkan keluarga menu yang tawar juga variasi dan harga pun jangkau banget,negative,1,1,0,1,0,"taste, price",correct
Kopi Nako Bandung,4,tempat nongkrong yang ada juga di bogor sama jakarta konsep bangunanya pun hampir sama belum aku pernah ke nako juga pas malam minggu tapi nyata pinuh semua akhir balik kanan nah pas aku ke sini lagi betul minggu siang pasca hujan jadi g begitu ramai biasa emang selalu ramai sih tempat ini aku duduk di area lantai dua order langsung di bawah yah dan ambil langsung kalau minum aku sen teh dona dengan komposisi susu earl grey dan doger enak sih rasa untuk tempat sedia outdoor banyak malah outdoornya,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,3,majority of the seats are outdoors so if you come during rainy days be sure to pick an indoor seat food and coffee was mediocre and a bit overpriced to be honest but still in range of standard price in bandung it has nice bathrooms and decent prayer rooms though,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,santai nyaman asyik apalagi kalo ngopi jelang malam indah,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tempat ngopinya recomend nih es kopi nakonya enak,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat vibes outdoor enak banget buat ngobrol atau gawe sayang kalau hujan spacenya jadi sedikit,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,tempat ngopi dan nongkrong yg asik,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,3,negatif parkir buat mobil susah pinggir jalan jatuh kaya parkir ilegal khawatir aman parkir bisa buat motor doang yang di dalam rasa makanan biasa saja meski harga emang standart sih tapi banyak tempat lain ngasih harga sama rasa lebih enak selain itu variasi tidak ada cocok buat nongkrong sekal krn emang suasana enak,negative,0,0,1,1,0,"ambience, price",correct
Kopi Nako Bandung,5,tidak usah diraguin lagi cabang dari bogor ini dan di bandung juga ok selain kopi teh nya juga enak saji juga estetik landscape ok manfaat lahan yang tidak terlalu luas masalah hanya di parkir saja agak susah selain itu ok,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,5,tempat nyaman sayang parkir kurang luas mobil parkir di badan jalan,negative,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,4,nice place nice coffee but its so crowded on the weekend,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,3,drinks not really good foods are so so,negative,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,a good place to hangout with your friends it has a strategic place because there are so many universities near the coffee shop you can find a lot of people here the waiter and waitress are very kind and friendly there are so many food and beverage serve in here and you have tasted all of them,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,2,rasa makanan harap d baik untuk minuman sih sudah enak,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,good ambience good variety of menu good service price were just okay not cheap not that expensive tho,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,4,tempat luas banyak spot yang cozy buat nongkrong tanpa buat kantong terlalu jebol,positive,0,0,1,1,0,"ambience, price",correct
Kopi Nako Bandung,5,tempat enak,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tempat enak banget bwt nongki2,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,buat yang baru pertama kali kesini harus bawa debit ya cash no only,negative,0,1,0,0,0,service,correct
Kopi Nako Bandung,4,tempat keren nyaman dan enak banget buat nongkrong harga minuman sama makananya juga affordable pas kesini hari sabtu jadi rame banget sama anak2 muda yang nongkrong ngomong ngomong agak susah saja buat parkir kemaren dapet parkir mobil pinggir jalan dan agak jauh dari kopi nako,positive,1,0,1,1,0,"taste, ambience, price, facility",correct
Kopi Nako Bandung,5,kalau matahari sudah tidak terik duduk duduk ngopi sini cukup nyaman saya suka menu menu latte dan wedang,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat nyaman luas juga strategies coffee nya tidak kalah mantap poko,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,buka jam 8 pagi tiap hari kopi enak kalo luar hujan pakai payung yang sudah sedia,positive,1,1,0,0,0,"taste, service",correct
Kopi Nako Bandung,5,buat nongkrong cocok sih,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tempat keren,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,enakeun tempat nya,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,the coffee was nice but not as good for the sides maincourse the ambience outside great the toilet can be great stinky the service okay bit shocked there is rainbow community here one of bravely asked for my number terrible,negative,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,5,tempat cozy mangkok nasi 27k isi lumayan padat jadi bisa untuk makan dua minum segar 29k yg kembang teh tanpa gula tapi manis enak,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,salah satu tempat ngopi favorit kopi enak2 makan juga enak2 favorit makanan nasi merem melek ayam crofflenya favorit kopi yg kopi kaktus wajib coba,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat bagus ada ruang yg bisa direservasi,positive,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,3,parkir nya agak nyebelin minta lebih dari biasa utama yg bawa mobil sambut untuk tamu juga agak kurang kita hrs cari cari dl waiter nya lain nya cukup lah,negative,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,5,sarang bot,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tempat nyaman kopi enak,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,jarang2 sih ke cafe tapi ini salah satu yg baik tempat dan parkir luas pilih menu agam tapi tidak banyak duduk juga tidak mepet2 banget jadi msh enak buat ngobrol bisa buat 2 6 org kalo lebih bisa juga sih tapi harus kondisi ulang kursi2nya malem malem ada live music dan nyata ada photobox juga telah ditilik2 nyata dekorasi asal dari plastik bekas gokil tempat rada buka tapi keren mereka sedia payung2 yang bisa dipake kalo lagi hujan minus cuma ruang non smokingnya kecil dan wadah serta alat makan sekali pakai,positive,1,0,1,0,1,"taste, ambience, packaging, facility",correct
Kopi Nako Bandung,4,belum kesini pasti dulu tuju kalian untuk nongkrong di tempat yang enak dan bukan untuk cari kopi yang beda dan spesial karena tidak ada yang spesial di minuman minuman di sini tempat memang luas dan cukup nyaman untuk ngobrol sama teman teman atau dar mau cari kenal baru yang kece kece cuma dari beberapa varian menu minuman yang coba seperti varian cold brew dan kopi susu tidak ada yang beda dari gerai kopi yang lain dan cenderung bosan rasa jadi sekali lagi pasti dulu tuju kalian belum kunjung ke sini,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,instagramable place nice for hang up,positive,0,0,1,0,0,facility,correct
Kopi Nako Bandung,5,tempat nyaman untuk ngopi nongkrong atau ngobrol santai,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,ciri khas banget yaaa tata ruang d cabang mana pun sama kopi enak lah ya,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,lokasi nya strategi tempat nya nyaman menu kopi mantap layan nya cukup baik,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,5,cozy kopi durena manteb,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,cozy place banget,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,suasana enak banget kalau malam,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,banyak pelangi gatau mungkin kebeneran saja gatau gimana,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,tempat sangat cozy ada area outdoor dan semi outdoor juga musholanya sangat nyaman kalo menu ada kopi dan makanan juga cuma untuk makan yg sedia cuma rice bowl eh tapi ada snack juga sangat cocok buat tempat nongkrong anak muda,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,3,tempat mejeng nya anak abg sini,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,mau ke sana rame banget penuh jadi bawa pulang saja kopi enak,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,5,tempat ngopi yang enak di pahlawan kalau kesini harus cobain pisang nuggetnya sama tahu cabe garam kopi susu juga enak pokok kopi gak cukup satu pasti selalu nambah tempat juga selalu ramai,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,2,venue 2 10 wifi oke dan kenceng arsitektur bagus dengan suasana outdoor namun sayang semua lebih itu harus rusak dengan suara musik yang terlalu kencang dan berisik bikin alam ngobrol sangat ganggu dan tidak nyaman berisik banget sumpah sampai sudah pindah beberapa tempat tetep saja gendang telinga rusak suara musik kenceng banget tolong kondisi lah orang mau ngafe bukan mau dengerin playlist elu yang kenceng ngalah2in konser bagus kok kalo volume rangin dikit saya yakin makin rame nih kafe food beverages 3 10 kopi lumayan enak tapi makan sangat kurang french fries terlalu asin goreng nugget maupun tahu cabe garam banyak sekali minyak dan rasa tidak ada yg enak buat ganjel perut doang it s ok tapi kalo soal rasa no bisa di improve lagi price 4 10 standar kafe kota tidak mahal tidak murah tapi turut saya masih kurang dengan kualitas makanan segitu harus lebih ekonomis lagi service 7 10 ok good,negative,1,1,1,1,0,"taste, service, ambience, price",correct
Kopi Nako Bandung,5,mahal tapi sesuai,negative,0,0,0,1,0,price,correct
Kopi Nako Bandung,3,lumayan buat nongkrong meski ada jalur padat kendara,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,3,waitersnya ngeliatin mulu tiap lewat meja risih jadi males,negative,0,1,0,0,0,service,correct
Kopi Nako Bandung,5,well i think this place can be called one of the best coffeeshop that located near city central provide many beverage nus coffee or non coffee that really twist your tongue they also provide light meals that you can t skip photos about the place available on their instagram,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,5,nice place untuk bercengkrama sama teman ke 2 kali kesini tiap mampir ke bandung selalu cinta dengan bandung,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,tempat nongki anak nuju meumeujeuhna saur urang sunda mah sampe susah cari tempat duduk,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,3,tempat luas sayang saja tidak ada non smoking area karena tempat buka semua rasa kopi ok harga gak terlalu mahal cuma agak kurang suka sama layan kasir kurang ramah,negative,1,1,1,1,0,"taste, service, ambience, price",correct
Kopi Nako Bandung,5,tempat nyaman,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tempat comfort asik buat nongkrong,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,tempat nya enak untuk harga standar lah ya,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,4,tempat ngopi kini nice ambience kopi so so instagramable love their landscape design yg bawa kendara roda 4 parkir di panjang jalan pahlawan,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,nice place to hang out harga juga kompetitif lokasi mudah jangkau layan yg sangat cepat,positive,0,1,0,1,0,"service, price, facility",correct
Kopi Nako Bandung,5,tempat nyaman harga wort it apalagi suasana malam rame banget pokok tempat nongkrong anak muda,positive,0,0,1,1,0,"ambience, price",correct
Kopi Nako Bandung,5,tempat bagus buat nongkrong kopi juga beneran mantap,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,banyak bot,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,semi outdoor cafe menu esp their coffee is oke not too special but the ambience is really good and enjoyable good place for hanging out with your friend at afternoon,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,asik banget buat nyantai sama teman2,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,cozy place tapi sayang parkir batas dan agak susah posisi di pinggir jalan dan mudah untuk di cari,negative,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,4,salah satu tempat ngopi di bandung dengan bangun yg unik dan tarik tempat parkir motor yang cukup luas dan spot tempat duduk yang ada di mana mana untuk harga relatif sekitar 25 ribu untuk menu kopi sini kalian bisa pesan beberapa menu kopi dan non kopi selain itu ada juga makanan berat dan makanan ringan untuk tani minuman kalian tempat cukup luas ada dua bangun utama yang satu untuk order di lantai 1 dan tempat duduk di lantai 2 untuk bangun utama dua lantai 1 ruang duduk ber ac dan tv lantai 2 tempat untuk duduk sayang kalau kalian datang kesini siang hari agak rasa panas karena atap bukan dari genting dan dinding pun bukan tembok jadi kalo siang agak repot tapi kalau malem juara banget view nya nambah indah rame banyak orang dan musik yang up to date masuk saja untuk nako cabang bandung tolong pegawai yang kerja di bagi depan sedikit lebih senyum dan lebih ramah lagi sebenernya udah cukup tapi pernah kesini dan layan dingin nada datar tips buat kalian yang mau main kesini di hari sabtu kalau bisa datang dari sore soal beberapa kali kalo malem minggu kesini udah ful banget,positive,1,1,1,1,0,"taste, service, ambience, price, facility",correct
Kopi Nako Bandung,5,low price nice food nice place,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,suasana asik santai dengan dinding cafe dari gelas air kemas kreatif dan artistik,positive,0,0,1,0,1,"ambience, packaging",correct
Kopi Nako Bandung,4,so much wind,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,nice spot for youngsterr,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,visitor mostly are teenagers few choice for meal drink,positive,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,5,nice place nice matcha late nice musholla nice cashier nice barista and crews and what a nice cat you have or she s the manager love this but to find parking space especially for car in the weekend quite difficult,positive,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,5,tempat outdoor dan indoor ada toilet wifi gratis dan colok harga nya dari 23k dan ada pajak nya parkir luas rame enak banget,positive,1,0,1,1,0,"taste, ambience, price, facility",correct
Kopi Nako Bandung,4,harus tambah stand umbrella biar tidak pegal megang payung pas hujan,negative,0,1,0,0,0,service,correct
Kopi Nako Bandung,5,kopi juara enak buat nangkrong tempatt nyaman nyoba nasgor rasa kuang pool,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat enak kalo dateng sore malem karena sangat adem harga makanan juga jangkau cocok buat nugas kerja atau nongkrong sama temen tempat luas parkir juga lumayan luas toilet juga bersih kalo malem sih biasa tempat ramai karena pada nongkrong dar obrol dengan teman teman banyak colok listrik juga,positive,1,0,1,1,0,"taste, ambience, price, facility",correct
Kopi Nako Bandung,5,tempat nya nyaman banget buat kumpul harga mulai dari 25 000,positive,0,0,1,1,0,"ambience, price",correct
Kopi Nako Bandung,5,tempat luas tapi tetap selalu penuh buat rasa sih sama saja kaya kopi nako yg lain tetap enak yg ngopi sini cakep cakep banget dahh demen liat poko kalo kesini malem minggu kalo datang jam7 8mlm kek gabakal bagi tempat,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,lucu tempat abg banget tapi makanan nya enak kopi nya enak cemilan nya oke,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,salah satu kafe baik di bandung tiap kesana selalu ramai harga jangkau rasa kopi mantap area parkir saja yang agak susah apalagi untuk parkir mobil,positive,1,0,1,1,0,"taste, ambience, price, facility",correct
Kopi Nako Bandung,4,tempat yg cozy untuk nongkrong cocok untuk anak muda,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,good vibes banget buat coffee n talk sangat suka dengan layout mereka yang minimal dan asri lalu benar2 asik banget karena musik yg pilih juga up to date dan sesuai dengan coffee shop kemarin pesan kahlia coklat chocolate milk based dengan rum dan regal biscuits asli enak harga juga kisar 20 30k untuk minuman cuma mungkin kurang di lahan parkir saja sih karena mobil parkir di pinggir jalan kalau mau datang siang ke sore saja karena makin malam pasti rame banget,positive,1,0,1,1,0,"taste, ambience, price, facility",correct
Kopi Nako Bandung,5,nyaman rame luas enak murah cuman agak susah kalo ujan tapi ain payung ko,positive,1,1,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,akhir bandung punya kopi nako luas banget dan asik buat nongkrong dominasi outdoor dan semi outdoor area yang nyaman dan sejuk jamin betah deh,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,ngopi gaul kaya diem di outdoor yg keren poko klo aku minum kopi setrong setrong banget deh,negative,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,nah ini nih salah satu tempat terasik buat nongkrong di bandung mayoritas kursi kursi di sini outdoor makanan dan minuman cukup enak rasa bangun bangun juga saya suka sekali sangat modern satu lagi yang tak kalah penting parkir di sini khusus untuk motor sudah sangat mumpuni,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,3,kentang aroma pisang goreng ruang kerja panas jadi jgn lupa minta mbanya nyala ac ya tapi mhsiknya dong tidak enak banget di kuping perlu benah sound system nya jd kerja di situ juga nyaman,negative,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,5,tempat cocok bwt muda mud kopi nya mantap,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,bagus dan enak buat nongkrong tapi rame banget agak susah nyari tempat kalau ramean,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,mantap nyaman deket kosan,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tempat enak harga makanan dan minuman lumayan jangkau,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,kopi dan teh susunyaa juara and the ambience was soo great dateng pas sore jam4an duh enak banget you ll get a good lighting to take photos i guess,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,rame banget kalau sore tuju malam,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,pertama kali lihat arsitektur kesan artistik langsung muncul walaupun relatif warna yang sederhana penting warna alami untuk ngobrol dan nongkrong cocok banget mau ngerjain tugas juga oke area buka walaupun bandung panas angin bisa bebas tiup wajah wajah yang kena cuaca panas jadi bisa saling ngademin sama angin sepoynya untuk ukur kota bandung harga bisa saing hanya saja pilih makan berat dan kopi msh batas,positive,1,0,1,1,0,"taste, ambience, price, facility",correct
Kopi Nako Bandung,5,tempat enak dan bersih harga murah pesan juga cepat sedia,positive,1,1,1,1,0,"taste, service, ambience, price",correct
Kopi Nako Bandung,5,kopi enak suasana cozy mantap buat kongkow,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat enakeun buat kongkow cuma pilih menu kurang variasi turut saya,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,asik banget buat nongkrong kopi enak makanan juga enak,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,tempat banyak bisa outdoor atau indoor harga makanan hampir sama sama coffee shop lain,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,kopi nya enak tempat juga asik,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,kopi nya enak tempat juga enak untuk nongkrong,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,nemu tempat ngopi kece nih suasana asik banget apalagi kalau dapet kursi atas bakal betah banget lama2 sini harga makanan yaa rata2 kafe2 saat ini musolanya bersih tempat parkir luas gak boleh bawa makanan dari luar ya kalau bisa kesini sore malem supaya tidak panas,positive,1,1,1,1,0,"taste, service, ambience, price, facility",correct
Kopi Nako Bandung,4,menu fav kopi nako duren candu banget rasa bikin tagih tempat nya instagramable banget enk nya siang klo kesini klo hari weekend duhh full banget cuma syng close mpe jam 10 mlem padahal msh rame lampu uda di mati asa ngusir,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat bersih dan nyaman enak untuk kumpul sama,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,kopi duren enak pisang nakonya endes,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,nyaman hehe dapet bonus juga dari barista,positive,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,5,tempat enak karena suasana buka cocok untuk nongkrong dan ngobrol santai sedikit repot kalau hujan di bagi outdoor selalu ramai dan parkir cukup sulit untuk kopi dan nasi kini enak untuk harga kopi harga standar namun untuk makan harga kisar di 40 ribu,positive,1,0,1,1,0,"taste, ambience, price, facility",correct
Kopi Nako Bandung,5,tempat luas dan mudah akses karena di pinggir jalan raya fasilitas kursi dan meja banyak ada yang outdoor dan juga indoor tempat pesan tidak begitu luas kopi enak dan harga lumayan jangkau suasana juga enak jadi betah lama lama,positive,1,1,1,1,0,"taste, service, ambience, price, facility",correct
Kopi Nako Bandung,5,keren dan nyaman,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,branch coffee shop yang udah kenal di jabodetabek tempatnyaa luas dan bagi besar outdoor hindarin pas hujan buat harga masih cukup standarr ke arah jangkau rasa minuman makan surprisingly enak poin plus juga wifi nya kenceng cocok buat nugas atau kerja poin timbang saja tempat parkir mobil agak batas kalo ada lumayan jauh kalo motor aman dan kalo kesini malem lumayan susah buat nyari spot duduk yang kosong karena rame teruss,positive,1,0,1,1,0,"taste, ambience, price, facility",correct
Kopi Nako Bandung,5,kopi enak tempat enak harga standar,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,tempat masih penuh terus sama yg datengg tapi enak ko tempat layan ramah,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,4,tempat nongkrong yg asyik dan cukup senang cm parkir nya saja yg kurang luas,negative,0,0,1,0,0,"ambience, facility",correct
Kopi Nako Bandung,5,tempat asik,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,kopi dan snack nya enak enak tempat nyaman buat kumpul2 dengan teman dan klg toilet dan musola bersih,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,4,coba kopi sayang strong kopi susu gula aren seperti kopi rasa sih cuma sygnya gula banyak jd tutup rasa kopi tempat juga enak sih buat ngobrol,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,tempat luas banyak tempat duduk outdoor buat minum cukup cepat mungkin hanya 5 menit sudah jadi untuk harga sih affordable ya dan pilih minum juga banyak tempat ini hampir selalu ramai apalagi pas weekend cukup sulit nyari parkir untuk mobil kalau motor parkir banyak dan luas,positive,0,1,1,1,0,"service, ambience, price, facility",correct
Kopi Nako Bandung,5,enak tempat nya,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,enak tempat cmn kalo ujan pr,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,area parkir motor luas parkir mobil juga bisa atur ada juru parkir mesan langsung ke kasir dan bayar di kasir layan cepat staff cepat tanggap dan ramah varian makanan dan minuman lumayan banyak kisar harga 20rb atas tax 10 mie ayam enak dengan ayam cincang sawi baso tapi 1 porsi rasa kurang toilet bersih sedia musholla yg juga bersih dan sedia mukena sarung sajadah ada area non smoking ac namun lebih banyak area outdoor sukses terus kopi nako 3,positive,1,1,1,1,0,"taste, service, ambience, price, facility",correct
Kopi Nako Bandung,5,tempat yang asyik dan nyaman banget buat santa ngobrol2 dengan teman banyak tempat outdoor dengan colok listrik yang sangat banyak karena saya bukan gemar kopi saya paling suka minum roseberry rosella strawberry nya segar,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,kopi top banget makanan kopi mantap,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,kwetiau goreng nya enak woi smokey nya dapet teksturny juga enak gak basak ada sliced beef nya juga 30k worth it si kopiny juga enak sangat recommended,positive,1,0,0,1,0,"taste, price",correct
Kopi Nako Bandung,4,cocok untuk nongkrong harga jangkau pilih menu banyak,positive,0,0,0,1,0,price,correct
Kopi Nako Bandung,5,tempat liat cocok buat nongkrong dengan teman2 harus datang lebih awal biar tidak penuh apa lagi kalau weekend kopi nya dan makanan berat nya enak juga,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat nya bikin pw tapi kalo ujan beda cerita,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,enak sekali tempat,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,comfy cocok buat nongkrong parkir tidak susah taste is good,positive,1,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,suka dengan suasana tempat nya yg buka pas buat mahasiswa anak muda tempat strategis staf nya cekat dan tempat bersih,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,enak buat nongki,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,tempat bagus buat selfie atau fto gtuu rekomen poko,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,nuansa outdoornya nyaman meski saat itu sedang penuh ambiencenya enak buat nyantai jadi workspace juga bisa di bagi indoornya harga mulai 18rb an,positive,1,0,1,1,0,"taste, ambience, price, facility",correct
