review_id,brand,brand_alias,aspect,sentiment,text
starbucks_0411,Starbucks,Global Brand,ambiance,positive,Yuhuuuu... Cimahi ternyata sudah punya starbak. menakjubkan lah __ Tempatnya nyaman sekali..
starbucks_0412,Starbucks,Global Brand,ambiance,positive,Menyenangkan juga ini...akhirnya di cimahi ada starbucks....en tempat nya cukup menyenangkan...outdoor nya juga nyaman... Jd ada tempat nongki enak
starbucks_0412,Starbucks,Global Brand,taste,positive,Menyenangkan juga ini...akhirnya di cimahi ada starbucks....en tempat nya cukup menyenangkan...outdoor nya juga nyaman... Jd ada tempat nongki enak
starbucks_0413,Starbucks,Global Brand,service,positive,Kantor perusahaan CV riksabuana hebat pelayanan nya
starbucks_0414,Starbucks,Global Brand,ambiance,positive,Suka sama ambience nya. Bikin produktif..
starbucks_0416,Starbucks,Global Brand,taste,positive,Enak buat nugas+ nongkrong.
starbucks_0417,Starbucks,Global Brand,service,positive,Pelayanannya super ramah dan cepet. Nuker reward yang complimentary beverage tidak dibeda-bedakan sama yang lain + kasirnya Inget namaku pas nuker ke 2 kalinya __
starbucks_0419,Starbucks,Global Brand,ambiance,positive,Musim ujan dingin bat ACnya wkwkwkw
starbucks_0420,Starbucks,Global Brand,ambiance,positive,Tempanya santai dan nyaman ____
starbucks_0421,Starbucks,Global Brand,ambiance,positive,Starbucks baru di Cimahi.tempat luas dan nyaman. Ada pilihan indoor dan outdoor seating area. Toilet bersih. Sayang sekali tidak ada mushola. Semoga segera disediakan mushola oleh pengelola.
starbucks_0424,Starbucks,Global Brand,ambiance,positive,Salah satu Starbucks terbaik di bandung. tidak enaknya adalah wifi kurang lancar. Kalau minuman standar Starbucks saja
starbucks_0424,Starbucks,Global Brand,taste,positive,Salah satu Starbucks terbaik di bandung. tidak enaknya adalah wifi kurang lancar. Kalau minuman standar Starbucks saja
starbucks_0425,Starbucks,Global Brand,ambiance,positive,Tempatnya nyaman seperti starbuck laiinya. Yang membedakan lokasinya strategis ditempat bersejarah. Karyawan ramah dan sangat membantu waktu kesulitan mencas laptop karena posisnya dibawah kursi.
starbucks_0425,Starbucks,Global Brand,service,positive,Tempatnya nyaman seperti starbuck laiinya. Yang membedakan lokasinya strategis ditempat bersejarah. Karyawan ramah dan sangat membantu waktu kesulitan mencas laptop karena posisnya dibawah kursi.
starbucks_0426,Starbucks,Global Brand,ambiance,positive,Nice cozy place____
starbucks_0427,Starbucks,Global Brand,ambiance,positive,Buat nongkrong dan sambil nugas disini nyaman
starbucks_0429,Starbucks,Global Brand,ambiance,positive,Perfect for WFC on weekdays morning. Sepi dan tenang. Di pusat kota. Cocok untuk yang ingin menikmati suasana asia afrika / braga. Tourist mode sekali kalau kesini.
starbucks_0430,Starbucks,Global Brand,ambiance,positive,Tempat baik bersih dan luas
starbucks_0434,Starbucks,Global Brand,price,positive,__ suka ada promo di sini
starbucks_0438,Starbucks,Global Brand,ambiance,positive,Overall sudah baik si pelayanan dan lain-lain nya standar sbux saja gmna. cuman guys mikir mikir lg kalau mau diem disini lama apalagi yang bawa kendaraan pribadi cz kang parkirnya rese abis masa di minta bayar parkir motor 17 rb gila saja anda kira di dalem mall apa kesel
starbucks_0438,Starbucks,Global Brand,price,positive,Overall sudah baik si pelayanan dan lain-lain nya standar sbux saja gmna. cuman guys mikir mikir lg kalau mau diem disini lama apalagi yang bawa kendaraan pribadi cz kang parkirnya rese abis masa di minta bayar parkir motor 17 rb gila saja anda kira di dalem mall apa kesel
starbucks_0438,Starbucks,Global Brand,service,positive,Overall sudah baik si pelayanan dan lain-lain nya standar sbux saja gmna. cuman guys mikir mikir lg kalau mau diem disini lama apalagi yang bawa kendaraan pribadi cz kang parkirnya rese abis masa di minta bayar parkir motor 17 rb gila saja anda kira di dalem mall apa kesel
starbucks_0440,Starbucks,Global Brand,taste,positive,Perfect place for a drink after visit the museum
starbucks_0441,Starbucks,Global Brand,ambiance,positive,Suasana clasic nya masih kental tempat nongkrong nya
starbucks_0442,Starbucks,Global Brand,ambiance,positive,Tempat ngopi enak
starbucks_0442,Starbucks,Global Brand,taste,positive,Tempat ngopi enak
starbucks_0443,Starbucks,Global Brand,service,positive,Pertama kali ke sini tpnya okey nuansa jadul gedung lama terasa sekali tetapi sayang hari ini tidak ada musiknya __
starbucks_0445,Starbucks,Global Brand,service,negative,Pelayanan lama
starbucks_0446,Starbucks,Global Brand,service,negative,The service was bad. The waitress asked for aditional cost for oatmilk for the menu Ice Brown Sugar Oat Milk Shaken Espresso.
starbucks_0446,Starbucks,Global Brand,taste,negative,The service was bad. The waitress asked for aditional cost for oatmilk for the menu Ice Brown Sugar Oat Milk Shaken Espresso.
starbucks_0448,Starbucks,Global Brand,packaging,negative,The idea of __using a paper straw at Starbucks is a stupid idea
starbucks_0451,Starbucks,Global Brand,service,negative,Pegawainya kurang ramah
starbucks_0452,Starbucks,Global Brand,ambiance,positive,Not my most fav sbux karena selalu crowded.. but overall ya sbux standard.. no further complain
starbucks_0453,Starbucks,Global Brand,price,positive,Mahal saja ah starbuck mah
starbucks_0454,Starbucks,Global Brand,service,negative,Nunggu lama
starbucks_0456,Starbucks,Global Brand,service,positive,Antri lama
starbucks_0457,Starbucks,Global Brand,service,negative,Tolong donk sekelas starbucks di mall P23 apalagi. Masa ac indoornya panas sekali terutama weekend. sudah lama sekali tidak diperbaikin.
starbucks_0458,Starbucks,Global Brand,service,negative,Nice coffee and foods... but the waitress forgot my one order and let me wait for 40 mins. Then the waitress even gave me glass with broken edges. Be more careful.
starbucks_0458,Starbucks,Global Brand,taste,negative,Nice coffee and foods... but the waitress forgot my one order and let me wait for 40 mins. Then the waitress even gave me glass with broken edges. Be more careful.
starbucks_0459,Starbucks,Global Brand,ambiance,negative,The brown sugar has more taste than the coffee. Waited 5 mins to log into slow wifi.
starbucks_0459,Starbucks,Global Brand,taste,negative,The brown sugar has more taste than the coffee. Waited 5 mins to log into slow wifi.
starbucks_0460,Starbucks,Global Brand,ambiance,positive,Selalu ramai selalu tidak kebagian bangku terlebih sore hari dan weekend
starbucks_0462,Starbucks,Global Brand,taste,negative,Beli cappucino rasa nya kaya kopi sachet
starbucks_0463,Starbucks,Global Brand,price,positive,Mahal
starbucks_0467,Starbucks,Global Brand,ambiance,positive,Standard Starbucks. tetapi area merokok kecil. Kursi aluminium. tidak nyaman buat nongkrong.
starbucks_0468,Starbucks,Global Brand,taste,negative,Kopinya tidak pernah enak beda dr Starbucks lain
starbucks_0469,Starbucks,Global Brand,ambiance,positive,This sbux placed @ Ground Floor next to Fore Coffee. You must ask the wifi password to baristas. Have outdoor seating. Unfortunately in my last visit there some people not use mask in side this Sbux.
starbucks_0469,Starbucks,Global Brand,taste,positive,This sbux placed @ Ground Floor next to Fore Coffee. You must ask the wifi password to baristas. Have outdoor seating. Unfortunately in my last visit there some people not use mask in side this Sbux.
starbucks_0471,Starbucks,Global Brand,price,negative,Kasirnya kurang ramah.. ditanyain promo jawabnya ketus.. kurang di training ini..
starbucks_0471,Starbucks,Global Brand,service,negative,Kasirnya kurang ramah.. ditanyain promo jawabnya ketus.. kurang di training ini..
starbucks_0472,Starbucks,Global Brand,service,negative,Pelayanan buruk dari barista nya kalau pelayanan buruk gtu bisa bisa hancur Jangan mentang mentang sudah jadi coffe shop besar bisa seenaknya
starbucks_0474,Starbucks,Global Brand,service,negative,Barista + kasir tgl 29-12-2024 benar benar ya gabangetttt seumur2 pesen less ice gapernah dikasih sesedikit ini di starbucks manapun!!!
starbucks_0476,Starbucks,Global Brand,service,positive,Tidak ada musholla sehingga kurang cocok untuk terlalu lama disini.
starbucks_0480,Starbucks,Global Brand,service,negative,Service kurang baik.Harus ada penambahan karyawan lagi.Jangan sampai membuat customer menunggu pesanan lama.
starbucks_0481,Starbucks,Global Brand,service,negative,Lama menunggu dan tidak adil dalam pelayanan
starbucks_0483,Starbucks,Global Brand,ambiance,positive,Refresentatif tempatnya...cuma parkir kurang luas
starbucks_0486,Starbucks,Global Brand,service,positive,Barista cowo nya tidak ramah
starbucks_0487,Starbucks,Global Brand,ambiance,positive,Non smoking nya tidak menyenangkan. tidak nyaman
starbucks_0491,Starbucks,Global Brand,packaging,negative,Bos kalau tidak niat jualan lewat online tutup saja aplikasinya jangn kerjasama lagi sama online .saya sebgai driver sangat menyayangkan sikap pelayanan pekerja starbuck yang mendahulukan yang ofline di banding yang online
starbucks_0491,Starbucks,Global Brand,service,negative,Bos kalau tidak niat jualan lewat online tutup saja aplikasinya jangn kerjasama lagi sama online .saya sebgai driver sangat menyayangkan sikap pelayanan pekerja starbuck yang mendahulukan yang ofline di banding yang online
starbucks_0493,Starbucks,Global Brand,service,positive,Jutek sekali mbaknya
starbucks_0494,Starbucks,Global Brand,taste,negative,Staffnya sengaja nolak pembayaran lewat card karena saya mau claim free food/beverage
starbucks_0495,Starbucks,Global Brand,service,negative,Beli 2 botol saja harus nunggu 1jam... Parah bangeeeeettt pelayanan nya
starbucks_0497,Starbucks,Global Brand,service,negative,Buatnya lama
starbucks_0498,Starbucks,Global Brand,service,negative,Pelayanan kurang ramah
starbucks_0499,Starbucks,Global Brand,service,negative,Pelayanan kak dewi (cashier) jutek sekali. Sedih !
starbucks_0500,Starbucks,Global Brand,service,positive,Kakak mbanya jutek serius
starbucks_0501,Starbucks,Global Brand,price,negative,Mahal
starbucks_0502,Starbucks,Global Brand,ambiance,positive,Tempatnya kurang nyaman
starbucks_0505,Starbucks,Global Brand,service,negative,Barista membiarkan orang lain membuka gelas pesanan orang . Mohon pihak management kembali mentraining barista kembali supaya hospitality starbuck terjaga. Terima kasih . Nama barista adittia.
starbucks_0507,Starbucks,Global Brand,service,negative,Kasirnya jutek sekali!!! Harusnya bisa ramah ke pelanggan
starbucks_0508,Starbucks,Global Brand,service,negative,Kasir yang cowok jutek. tidak welcome.
starbucks_0509,Starbucks,Global Brand,service,negative,Baristanya super jutek sangat tidak welcome sekali. Bad sekali..
starbucks_0510,Starbucks,Global Brand,taste,negative,The coffee was like milk. Cummon Starbucks!!! You can do better!!!
starbucks_0511,Starbucks,Global Brand,service,negative,Kasirnya jutek sekali!! Minuman tidak sesuai request. Bad experience______
starbucks_0511,Starbucks,Global Brand,taste,negative,Kasirnya jutek sekali!! Minuman tidak sesuai request. Bad experience______
starbucks_0513,Starbucks,Global Brand,service,negative,Hari jumat 20 des say order take away tpi barangnya ada yang kurang .mohon ketelitiannya
starbucks_0514,Starbucks,Global Brand,packaging,negative,The waiter used paper cup to my coffee instead of class to avoid washing inspiate I requsted class cup
starbucks_0514,Starbucks,Global Brand,taste,negative,The waiter used paper cup to my coffee instead of class to avoid washing inspiate I requsted class cup
starbucks_0516,Starbucks,Global Brand,ambiance,negative,Orang nya males sekali. tidak mau ngurus surat izin barang stlh jam 10.00 padahl kan saya masih banyak kiroman. dan harus parkir lbh dari 10 jam. kan mahal.
starbucks_0516,Starbucks,Global Brand,price,negative,Orang nya males sekali. tidak mau ngurus surat izin barang stlh jam 10.00 padahl kan saya masih banyak kiroman. dan harus parkir lbh dari 10 jam. kan mahal.
starbucks_0517,Starbucks,Global Brand,ambiance,positive,Manfaatin promo dari saalah satu provider akhirnya milih gerai yang disini. Sangat sayang sekali di area outdoor bawah tidak ada colokan listrik sedangkan di lantai dua ada colokan tetapi wifi tak stabil :( batal buat wfc ini
starbucks_0517,Starbucks,Global Brand,price,positive,Manfaatin promo dari saalah satu provider akhirnya milih gerai yang disini. Sangat sayang sekali di area outdoor bawah tidak ada colokan listrik sedangkan di lantai dua ada colokan tetapi wifi tak stabil :( batal buat wfc ini
starbucks_0522,Starbucks,Global Brand,packaging,positive,Bingung sama fasilitas toiletnya pada tutup :( tetapi baristanya baik2 bangett
starbucks_0525,Starbucks,Global Brand,ambiance,negative,Setidaknya ada orang yang kusus untuk pesanan yang online gojek grab sudah hampir 1jam belum juga di proses 20 orang ngantri Krn konsumen yang di layani DTG ke tempat di utamakan dlu sdgkn yang online ngantri GK ad ke pastian pdhl bkn makanan in hanya kopi' St botol kemasan Starbucks konsumen yang online ngeluhnya ke drever bkn pada resto nya kita kerja bkn mau nunggu lama antrian panjang dan se harus Nya ad perbaikan di penjualan online St kasir kurang gesit byk nunggu 2 perkerja sedikit 3 masih bingung tingkat kerja nya proses lama mohon di benah LG tuk menejemennya sebagai komando time
starbucks_0525,Starbucks,Global Brand,packaging,negative,Setidaknya ada orang yang kusus untuk pesanan yang online gojek grab sudah hampir 1jam belum juga di proses 20 orang ngantri Krn konsumen yang di layani DTG ke tempat di utamakan dlu sdgkn yang online ngantri GK ad ke pastian pdhl bkn makanan in hanya kopi' St botol kemasan Starbucks konsumen yang online ngeluhnya ke drever bkn pada resto nya kita kerja bkn mau nunggu lama antrian panjang dan se harus Nya ad perbaikan di penjualan online St kasir kurang gesit byk nunggu 2 perkerja sedikit 3 masih bingung tingkat kerja nya proses lama mohon di benah LG tuk menejemennya sebagai komando time
starbucks_0525,Starbucks,Global Brand,service,negative,Setidaknya ada orang yang kusus untuk pesanan yang online gojek grab sudah hampir 1jam belum juga di proses 20 orang ngantri Krn konsumen yang di layani DTG ke tempat di utamakan dlu sdgkn yang online ngantri GK ad ke pastian pdhl bkn makanan in hanya kopi' St botol kemasan Starbucks konsumen yang online ngeluhnya ke drever bkn pada resto nya kita kerja bkn mau nunggu lama antrian panjang dan se harus Nya ad perbaikan di penjualan online St kasir kurang gesit byk nunggu 2 perkerja sedikit 3 masih bingung tingkat kerja nya proses lama mohon di benah LG tuk menejemennya sebagai komando time
starbucks_0525,Starbucks,Global Brand,taste,negative,Setidaknya ada orang yang kusus untuk pesanan yang online gojek grab sudah hampir 1jam belum juga di proses 20 orang ngantri Krn konsumen yang di layani DTG ke tempat di utamakan dlu sdgkn yang online ngantri GK ad ke pastian pdhl bkn makanan in hanya kopi' St botol kemasan Starbucks konsumen yang online ngeluhnya ke drever bkn pada resto nya kita kerja bkn mau nunggu lama antrian panjang dan se harus Nya ad perbaikan di penjualan online St kasir kurang gesit byk nunggu 2 perkerja sedikit 3 masih bingung tingkat kerja nya proses lama mohon di benah LG tuk menejemennya sebagai komando time
starbucks_0528,Starbucks,Global Brand,service,negative,Tidak ingin 2 kali ke starbucks sini.. Kapok pokoknya apalagi sama pelayanan nya...
starbucks_0531,Starbucks,Global Brand,service,negative,PELAYANAN SANGAT BURUK DAN SANGAT LAMA
starbucks_0532,Starbucks,Global Brand,packaging,negative,Baru jam 8.45 sudah tutup
